Matrix size,Predicted Coefficient,Original Coefficient,Original - Constant,Error,Formula
1352,0.20582303878330793,0.2068048395474843,0.0013148395474842922,-0.004747474799548564,0.15552exp(-x^0.25187) + 0.20549
1353,0.20582265776710196,0.2068042043283797,0.0013142043283796978,-0.0047462601858866025,0.15552exp(-x^0.25187) + 0.20549
1354,0.20582227739706038,0.2068035697569528,0.0013135697569527927,-0.004745045557219762,0.15552exp(-x^0.25187) + 0.20549
1355,0.20582189767169215,0.2068029358040656,0.001312935804065607,-0.004743830780540478,0.15552exp(-x^0.25187) + 0.20549
1356,0.20582151858951067,0.2068023024682891,0.0013123024682890894,-0.004742615856169283,0.15552exp(-x^0.25187) + 0.20549
1357,0.2058211401490337,0.2068016697488735,0.0013116697488735063,-0.00474140078767505,0.15552exp(-x^0.25187) + 0.20549
1358,0.20582076234878335,0.2068010376442156,0.0013110376442155847,-0.004740185574497556,0.15552exp(-x^0.25187) + 0.20549
1359,0.20582038518728618,0.2068004061541893,0.0013104061541892864,-0.004738970223164904,0.15552exp(-x^0.25187) + 0.20549
2000,0.20566612422138456,0.2064882003247528,0.0009982003247527849,-0.00398122557160807,0.15552exp(-x^0.25187) + 0.20549
2500,0.2056089878837389,0.2063238171150865,0.0008338171150864826,-0.0034645987135302546,0.15552exp(-x^0.25187) + 0.20549
3000,0.20557492980986505,0.2061971550633201,0.0007071550633200863,-0.003017622882643374,0.15552exp(-x^0.25187) + 0.20549
3500,0.20555307955305538,0.2060950037849124,0.0006050037849124057,-0.0026294874786125474,0.15552exp(-x^0.25187) + 0.20549
4000,0.20553829128232176,0.2060099362459058,0.0005199362459057943,-0.0022894282294279996,0.15552exp(-x^0.25187) + 0.20549
4500,0.20552786538088566,0.2059373911620217,0.00044739116202169305,-0.0019885936149100936,0.15552exp(-x^0.25187) + 0.20549
6000,0.20551026222745417,0.2057693229785492,0.00027932297854918464,-0.0012589862635745328,0.15552exp(-x^0.25187) + 0.20549
7000,0.2055042192216163,0.2056842119274885,0.00019421192748850236,-0.0008750924739700779,0.15552exp(-x^0.25187) + 0.20549
8000,0.20550034486557486,0.2056130746389604,0.0001230746389603854,-0.0005482616977712742,0.15552exp(-x^0.25187) + 0.20549
9000,0.20549774372501875,0.2055522230563655,6.222305636549574e-05,-0.0002650388817824301,0.15552exp(-x^0.25187) + 0.20549
10000,0.20549593245803763,0.2054992304570433,9.230457043291063e-06,-1.6048717060079614e-05,0.15552exp(-x^0.25187) + 0.20549
